duplicate_type,value,count,source_students,global_project_ids
same_doi,https://doi.org/10.17026/DANS-ZW6-V3YX,2,23129103;23727550,19874;68087
same_doi,https://doi.org/10.17026/DANS-ZW6-XA5X,2,23129103;23727550,17144;67018
same_doi,https://doi.org/10.17026/DANS-ZW6-YG8V,2,23129103;23727550,19376;66582
same_doi,https://doi.org/10.17026/DANS-ZW7-DWK8,2,23129103;23727550,15828;67426
same_doi,https://doi.org/10.17026/DANS-ZWB-GXX3,2,23129103;23727550,19397;66338
same_doi,https://doi.org/10.17026/DANS-ZWB-R423,2,23129103;23727550,19595;67638
same_doi,https://doi.org/10.17026/DANS-ZWC-8KVD,2,23129103;23727550,18116;66805
same_doi,https://doi.org/10.17026/DANS-ZWC-JZEE,2,23129103;23173040,15744;26651
same_doi,https://doi.org/10.17026/DANS-ZWD-MTHS,2,23129103;23727550,17285;66660
same_doi,https://doi.org/10.17026/DANS-ZWE-B6J6,2,23129103;23727550,16942;67305
same_doi,https://doi.org/10.17026/DANS-ZWF-B9MU,3,23129103;23173040;23727550,15295;26396;65802
same_doi,https://doi.org/10.17026/DANS-ZWJ-GKEU,2,23129103;23727550,17250;67314
same_doi,https://doi.org/10.17026/DANS-ZWK-EDFR,2,23129103;23727550,17591;67477
same_doi,https://doi.org/10.17026/DANS-ZWM-U9B2,2,23129103;23727550,17644;66544
same_doi,https://doi.org/10.17026/DANS-ZWT-7VHE,2,23129103;23727550,17502;67434
same_doi,https://doi.org/10.17026/DANS-ZWV-F88X,2,23129103;23173040,20023;26714
same_doi,https://doi.org/10.17026/DANS-ZWZ-Q5VH,2,23129103;23727550,19370;66561
same_doi,https://doi.org/10.17026/DANS-ZX2-5PTG,2,23129103;23727550,19457;66186
same_doi,https://doi.org/10.17026/DANS-ZX2-8A9V,2,23129103;23173040,18051;26591
same_doi,https://doi.org/10.17026/DANS-ZX2-9MB5,2,23129103;23727550,17096;67783
same_doi,https://doi.org/10.17026/DANS-ZX4-47D8,2,23129103;23727550,18647;66732
same_doi,https://doi.org/10.17026/DANS-ZX4-REBF,2,23129103;23727550,19437;66401
same_doi,https://doi.org/10.17026/DANS-ZX4-S28M,2,23129103;23727550,17586;67479
same_doi,https://doi.org/10.17026/DANS-ZX6-6TNQ,2,23129103;23727550,16100;65682
same_doi,https://doi.org/10.17026/DANS-ZX8-52X3,2,23129103;23727550,17311;66360
same_doi,https://doi.org/10.17026/DANS-ZX8-MQV5,2,23129103;23727550,16677;67171
same_doi,https://doi.org/10.17026/DANS-ZXA-N46R,2,23129103;23727550,19042;66724
same_doi,https://doi.org/10.17026/DANS-ZXB-85SV,2,23129103;23727550,18693;65781
same_doi,https://doi.org/10.17026/DANS-ZXE-K7ZF,2,23129103;23727550,17097;67784
same_doi,https://doi.org/10.17026/DANS-ZXG-V5T7,3,23129103;23173040;23727550,15806;26681;66081
same_doi,https://doi.org/10.17026/DANS-ZXH-B5GD,2,23129103;23727550,19462;66156
same_doi,https://doi.org/10.17026/DANS-ZXJ-JEWM,2,23129103;23727550,18917;67366
same_doi,https://doi.org/10.17026/DANS-ZXK-ECY6,2,23129103;23727550,18655;66921
same_doi,https://doi.org/10.17026/DANS-ZXM-HTZV,2,23129103;23727550,19052;67461
same_doi,https://doi.org/10.17026/DANS-ZXP-CD3F,2,23129103;23727550,16237;65877
same_doi,https://doi.org/10.17026/DANS-ZXR-9KA8,2,23129103;23727550,17558;67430
same_doi,https://doi.org/10.17026/DANS-ZXT-8PKU,2,23129103;23727550,18623;66858
same_doi,https://doi.org/10.17026/DANS-ZXU-BY2U,2,23129103;23727550,19492;65959
same_doi,https://doi.org/10.17026/DANS-ZXV-VV7W,2,23129103;23727550,19592;68083
same_doi,https://doi.org/10.17026/DANS-ZXX-CUFA,2,23129103;23727550,18028;66243
same_doi,https://doi.org/10.17026/DANS-ZXX-YE63,3,23129103;23173040;23727550,17206;26384;65674
same_doi,https://doi.org/10.17026/DANS-ZXZ-KHQF,2,23129103;23727550,15464;68082
same_doi,https://doi.org/10.17026/DANS-ZY6-SKA7,2,23129103;23727550,16889;67298
same_doi,https://doi.org/10.17026/DANS-ZY7-GHHE,2,23129103;23727550,15419;68066
same_doi,https://doi.org/10.17026/DANS-ZY9-WZWH,2,23129103;23727550,16171;66662
same_doi,https://doi.org/10.17026/DANS-ZYA-G5KW,3,23129103;23173040;23727550,15765;26622;66261
same_doi,https://doi.org/10.17026/DANS-ZYA-NTM2,3,23129103;23173040;23727550,15418;26695;66092
same_doi,https://doi.org/10.17026/DANS-ZYE-88PA,2,23129103;23727550,17141;65623
same_doi,https://doi.org/10.17026/DANS-ZYF-NYNC,2,23129103;23727550,19889;67776
same_doi,https://doi.org/10.17026/DANS-ZYJ-AQ6B,2,23129103;23727550,16232;67132
same_doi,https://doi.org/10.17026/DANS-ZYK-45HA,2,23129103;23727550,16859;66490
same_doi,https://doi.org/10.17026/DANS-ZYM-UXSD,2,23129103;23727550,19601;67644
same_doi,https://doi.org/10.17026/DANS-ZYN-N8G3,2,23129103;23727550,19503;66276
same_doi,https://doi.org/10.17026/DANS-ZYP-3CRZ,3,23129103;23173040;23727550,20010;26660;66055
same_doi,https://doi.org/10.17026/DANS-ZYS-JXNX,3,23129103;23173040;23727550,15734;26646;67687
same_doi,https://doi.org/10.17026/DANS-ZYT-U8ZN,2,23129103;23727550,19993;66027
same_doi,https://doi.org/10.17026/DANS-ZYU-MAQY,2,23129103;23727550,19852;68084
same_doi,https://doi.org/10.17026/DANS-ZYV-3NSY,2,23129103;23727550,16256;68139
same_doi,https://doi.org/10.17026/DANS-ZYW-SGC5,2,23129103;23727550,17030;67971
same_doi,https://doi.org/10.17026/DANS-ZYX-FXJQ,2,23129103;23727550,16929;67293
same_doi,https://doi.org/10.17026/DANS-ZYX-X5JV,2,23129103;23727550,19518;66293
same_doi,https://doi.org/10.17026/DANS-ZYZ-SX22,3,23129103;23221189;23727550,16811;30622;65640
same_doi,https://doi.org/10.17026/DANS-ZZ4-PHYY,2,23129103;23727550,16257;65703
same_doi,https://doi.org/10.17026/DANS-ZZ4-RUJ3,2,23129103;23727550,17537;67429
same_doi,https://doi.org/10.17026/DANS-ZZ5-KFJ9,3,23129103;23173040;23727550,15795;26684;66085
same_doi,https://doi.org/10.17026/DANS-ZZ6-FD4Y,2,23129103;23727550,17218;67320
same_doi,https://doi.org/10.17026/DANS-ZZ6-QFQA,3,23129103;23173040;23727550,17520;26563;66345
same_doi,https://doi.org/10.17026/DANS-ZZ9-BANG,2,23129103;23727550,16805;65658
same_doi,https://doi.org/10.17026/DANS-ZZ9-VXHG,2,23129103;23727550,15415;65977
same_doi,https://doi.org/10.17026/DANS-ZZC-SQMN,2,23129103;23727550,18056;67791
same_doi,https://doi.org/10.17026/DANS-ZZD-4YZB,2,23129103;23727550,19950;66210
same_doi,https://doi.org/10.17026/DANS-ZZD-FFEQ,3,23129103;23173040;23727550,15412;26663;66015
same_doi,https://doi.org/10.17026/DANS-ZZE-429K,2,23129103;23173040,18132;26449
same_doi,https://doi.org/10.17026/DANS-ZZE-SXQN,2,23129103;23727550,19386;66592
same_doi,https://doi.org/10.17026/DANS-ZZF-9ZRH,2,23129103;23727550,18676;66806
same_doi,https://doi.org/10.17026/DANS-ZZJ-8PQJ,2,23129103;23727550,17745;66267
same_doi,https://doi.org/10.17026/DANS-ZZM-3SNJ,2,23129103;23727550,17798;67221
same_doi,https://doi.org/10.17026/DANS-ZZQ-27SA,2,23129103;23727550,17056;67755
same_doi,https://doi.org/10.17026/DANS-ZZQ-R4D9,3,23129103;23173040;23727550,19977;26616;66242
same_doi,https://doi.org/10.17026/DANS-ZZS-CZC6,2,23129103;23727550,18920;67377
same_doi,https://doi.org/10.17026/DANS-ZZX-W2U6,2,23129103;23727550,18038;65770
same_doi,https://doi.org/10.17026/DANS-ZZX-ZS59,3,23129103;23173040;23727550,15762;26621;66260
same_doi,https://doi.org/10.17026/PT/F0K9U1,2,23220843;23221189,27698;29873
same_doi,https://doi.org/10.17026/SS/07S8BN,4,23129103;23173040;23221189;23727550,15853;26374;29914;65908
same_doi,https://doi.org/10.17026/SS/0GBQW8,2,23129103;23173040,15152;26572
same_doi,https://doi.org/10.17026/SS/0HDSE4,2,23129103;23727550,16569;67185
same_doi,https://doi.org/10.17026/SS/14ZJ2F,3,23129103;23173040;23727550,15221;26513;66844
same_doi,https://doi.org/10.17026/SS/1REFES,2,23129103;23727550,15193;66989
same_doi,https://doi.org/10.17026/SS/1TG4JC,3,23129103;23173040;23727550,15219;26502;66813
same_doi,https://doi.org/10.17026/SS/1W3AYQ,2,23129103;23173040,15911;26478
same_doi,https://doi.org/10.17026/SS/1XSQIU,2,23129103;23173040,15833;26440
same_doi,https://doi.org/10.17026/SS/1YLHYW,2,23129103;23727550,16509;66305
same_doi,https://doi.org/10.17026/SS/20QIVP,2,23129103;23727550,15351;67542
same_doi,https://doi.org/10.17026/SS/22IOTG,2,23129103;23727550,16511;66304
same_doi,https://doi.org/10.17026/SS/2IVIRB,3,23129103;23173040;23727550,15231;26503;66833
same_doi,https://doi.org/10.17026/SS/2KXHYT,2,23129103;23727550,15845;66448
same_doi,https://doi.org/10.17026/SS/2YE9AT,2,23129103;23727550,15192;66992
same_doi,https://doi.org/10.17026/SS/3AUMWW,3,23129103;23173040;23727550,15216;26511;66842
same_doi,https://doi.org/10.17026/SS/3HQ9HT,2,23129103;23221189,16536;31073
same_doi,https://doi.org/10.17026/SS/3TBRGV,2,23129103;23173040,15242;26530
same_doi,https://doi.org/10.17026/SS/4643AL,2,23129103;23173040,15846;26558
same_doi,https://doi.org/10.17026/SS/4FCKPA,2,23129103;23727550,16571;67184
same_doi,https://doi.org/10.17026/SS/4LDHI4,3,23129103;23173040;23727550,15226;26507;66838
same_doi,https://doi.org/10.17026/SS/4OSJMF,3,23129103;23173040;23727550,15675;26385;65648
same_doi,https://doi.org/10.17026/SS/4ZDURT,2,23129103;23727550,15254;65884
same_doi,https://doi.org/10.17026/SS/58ISUT,2,23129103;23727550,16577;66328
same_doi,https://doi.org/10.17026/SS/5TM1NJ,2,23129103;23727550,15977;66325
same_doi,https://doi.org/10.17026/SS/6NHB5X,3,23129103;23173040;23727550,15944;26375;65909
same_doi,https://doi.org/10.17026/SS/6ORUK7,3,23129103;23173040;23727550,15824;26437;66954
same_doi,https://doi.org/10.17026/SS/6UWKKD,3,23129103;23173040;23221189,15993;26474;30330
same_doi,https://doi.org/10.17026/SS/6YWZZS,3,23129103;23173040;23727550,15151;26436;66478
same_doi,https://doi.org/10.17026/SS/78HHDK,2,23129103;23727550,15189;66993
same_doi,https://doi.org/10.17026/SS/7JFQUO,2,23129103;23727550,15871;66320
same_doi,https://doi.org/10.17026/SS/7M90LJ,2,23129103;23727550,16621;65753
same_doi,https://doi.org/10.17026/SS/7T9L36,2,23129103;23221189,15844;31128
same_doi,https://doi.org/10.17026/SS/835DSZ,2,23129103;23221189,15837;31125
same_doi,https://doi.org/10.17026/SS/8RLLMN,3,23129103;23173040;23727550,16548;26542;67913
same_doi,https://doi.org/10.17026/SS/8RPESV,2,23129103;23727550,15778;66670
same_doi,https://doi.org/10.17026/SS/8TI9GR,2,23129103;23727550,15256;66796
same_doi,https://doi.org/10.17026/SS/8ZNM0J,2,23129103;23173040,15195;26460
same_doi,https://doi.org/10.17026/SS/96WPDB,2,23129103;23727550,15952;66309
same_doi,https://doi.org/10.17026/SS/9A57WR,3,23129103;23173040;23727550,15347;26379;65609
same_doi,https://doi.org/10.17026/SS/9O1JJZ,4,23129103;23173040;23221189;23727550,15302;26367;29875;65900
same_doi,https://doi.org/10.17026/SS/9ORRDB,2,23129103;23727550,15348;66600
same_doi,https://doi.org/10.17026/SS/A4NU3S,2,23129103;23173040,16620;26431
same_doi,https://doi.org/10.17026/SS/A7OOU9,3,23129103;23173040;23727550,15691;26540;66416
same_doi,https://doi.org/10.17026/SS/ACGDFA,3,23129103;23221189;23727550,16584;31468;65616
same_doi,https://doi.org/10.17026/SS/ACIM7T,2,23129103;23727550,15750;66900
same_doi,https://doi.org/10.17026/SS/AKUAE2,2,23129103;23727550,15953;66308
same_doi,https://doi.org/10.17026/SS/ANEJKM,2,23129103;23727550,15248;67010
same_doi,https://doi.org/10.17026/SS/APJCF3,2,23129103;23173040,15671;26433
same_doi,https://doi.org/10.17026/SS/ASOCWP,2,23129103;23727550,16040;67244
same_doi,https://doi.org/10.17026/SS/ATGG1Z,3,23129103;23173040;23727550,15229;26506;66837
same_doi,https://doi.org/10.17026/SS/AXVMQX,3,23129103;23173040;23727550,15241;26505;66836
same_doi,https://doi.org/10.17026/SS/AYRQLN,2,23129103;23727550,16516;67232
same_doi,https://doi.org/10.17026/SS/B86D6Y,2,23129103;23727550,15773;66668
same_doi,https://doi.org/10.17026/SS/BDDEHR,2,23129103;23727550,16556;67182
same_doi,https://doi.org/10.17026/SS/BLB9R8,3,23129103;23173040;23727550,15228;26509;66840
same_doi,https://doi.org/10.17026/SS/BMMOFC,3,23129103;23173040;23727550,16519;26447;66479
same_doi,https://doi.org/10.17026/SS/BP5UPL,2,23129103;23727550,16523;67915
same_doi,https://doi.org/10.17026/SS/BUV2QO,2,23129103;23221189,16010;30327
same_doi,https://doi.org/10.17026/SS/BYHGBX,2,23129103;23727550,15877;66317
same_doi,https://doi.org/10.17026/SS/CAFIVO,4,23129103;23173040;23221189;23727550,15212;26369;29880;65904
same_doi,https://doi.org/10.17026/SS/CBCD4G,2,23129103;23173040,15237;26528
same_doi,https://doi.org/10.17026/SS/CCZYE1,2,23129103;23727550,16510;66330
same_doi,https://doi.org/10.17026/SS/CGZ6DX,2,23129103;23173040,16592;26454
same_doi,https://doi.org/10.17026/SS/CKND4H,4,23129103;23173040;23221189;23727550,15251;26366;29705;65913
same_doi,https://doi.org/10.17026/SS/COOT2T,2,23129103;23727550,16030;67251
same_doi,https://doi.org/10.17026/SS/CRQZVY,2,23129103;23173040,15789;26455
same_doi,https://doi.org/10.17026/SS/CXXHLD,2,23129103;23727550,16638;67151
same_doi,https://doi.org/10.17026/SS/CYN52S,3,23129103;23173040;23727550,15217;26510;66841
same_doi,https://doi.org/10.17026/SS/CYQUXY,2,23129103;23173040,16086;26423
same_doi,https://doi.org/10.17026/SS/D62YTH,2,23129103;23727550,15685;66615
same_doi,https://doi.org/10.17026/SS/D8QAOU,2,23129103;23173040,15666;26553
same_doi,https://doi.org/10.17026/SS/DFEZIZ,2,23129103;23173040,15233;26532
same_doi,https://doi.org/10.17026/SS/DJKYZX,2,23129103;23727550,15961;66315
same_doi,https://doi.org/10.17026/SS/DNOJRU,2,23129103;23727550,16595;65650
same_doi,https://doi.org/10.17026/SS/DQXGA1,2,23129103;23727550,15899;66577
same_doi,https://doi.org/10.17026/SS/DZOKWP,2,23129103;23727550,16004;67167
same_doi,https://doi.org/10.17026/SS/E6RDJQ,2,23129103;23727550,15829;66787
same_doi,https://doi.org/10.17026/SS/E7KB6L,2,23129103;23727550,15872;66319
same_doi,https://doi.org/10.17026/SS/EF0IFU,2,23129103;23727550,16591;66774
same_doi,https://doi.org/10.17026/SS/EGXYEU,4,23129103;23173040;23221189;23727550,15970;26372;29891;65608
same_doi,https://doi.org/10.17026/SS/EJ1YUF,2,23129103;23727550,16038;65663
same_doi,https://doi.org/10.17026/SS/ELCFE5,2,23129103;23727550,15346;67552
same_doi,https://doi.org/10.17026/SS/ENF3YJ,2,23129103;23173040,15149;26445
same_doi,https://doi.org/10.17026/SS/EZYTCU,2,23129103;23173040,15786;26443
same_doi,https://doi.org/10.17026/SS/FHVDTH,2,23129103;23727550,15699;68266
same_doi,https://doi.org/10.17026/SS/FJVMBP,3,23129103;23173040;23727550,15143;26464;66418
same_doi,https://doi.org/10.17026/SS/FKBEAV,3,23129103;23173040;23727550,15352;26719;67882
same_doi,https://doi.org/10.17026/SS/FLGW0L,2,23129103;23727550,16514;66301
same_doi,https://doi.org/10.17026/SS/FPTBTA,3,23129103;23173040;23727550,15782;26489;66913
same_doi,https://doi.org/10.17026/SS/FYGIMM,2,23129103;23727550,15874;66318
same_doi,https://doi.org/10.17026/SS/G0LHGY,2,23129103;23727550,15994;65662
same_doi,https://doi.org/10.17026/SS/G5AZGZ,2,23129103;23727550,16538;67914
same_doi,https://doi.org/10.17026/SS/G6KYB5,2,23129103;23727550,16544;67911
same_doi,https://doi.org/10.17026/SS/GAFJLS,2,23129103;23221189,15694;31072
same_doi,https://doi.org/10.17026/SS/GATOF2,2,23129103;23727550,15956;66307
same_doi,https://doi.org/10.17026/SS/GJKHAL,2,23129103;23727550,15900;65613
same_doi,https://doi.org/10.17026/SS/GJTDB0,3,23129103;23173040;23727550,15224;26515;66846
same_doi,https://doi.org/10.17026/SS/GODKDR,2,23129103;23727550,16628;65883
same_doi,https://doi.org/10.17026/SS/GQEVRA,3,23129103;23173040;23727550,15187;26432;65928
same_doi,https://doi.org/10.17026/SS/GST2U4,2,23129103;23727550,15850;66447
same_doi,https://doi.org/10.17026/SS/GVB3EV,2,23129103;23727550,16562;67186
same_doi,https://doi.org/10.17026/SS/GWIFFK,2,23129103;23727550,15991;67220
same_doi,https://doi.org/10.17026/SS/GWQR21,2,23129103;23727550,16552;67183
same_doi,https://doi.org/10.17026/SS/H9U4DF,2,23129103;23727550,15680;65610
same_doi,https://doi.org/10.17026/SS/HDDMVE,3,23129103;23173040;23221189,15153;26538;31134
same_doi,https://doi.org/10.17026/SS/HU8ZNS,2,23129103;23727550,16015;65700
same_doi,https://doi.org/10.17026/SS/I1IYO6,2,23129103;23727550,15948;66311
same_doi,https://doi.org/10.17026/SS/IE4XPC,2,23129103;23727550,15868;66322
same_doi,https://doi.org/10.17026/SS/IEJQUJ,2,23129103;23727550,15947;66312
same_doi,https://doi.org/10.17026/SS/IENM1G,2,23129103;23727550,15962;66314
same_doi,https://doi.org/10.17026/SS/IOMK6R,2,23129103;23173040,15698;26718
same_doi,https://doi.org/10.17026/SS/IYOYYJ,3,23129103;23173040;23727550,15227;26508;66839
same_doi,https://doi.org/10.17026/SS/J5LHM7,3,23129103;23173040;23727550,15213;26491;66925
same_doi,https://doi.org/10.17026/SS/JAORI9,2,23129103;23727550,15774;66669
same_doi,https://doi.org/10.17026/SS/JBQFT7,2,23129103;23173040,15236;26529
same_doi,https://doi.org/10.17026/SS/JC6HSX,2,23129103;23727550,16032;67249
same_doi,https://doi.org/10.17026/SS/JJQROY,2,23129103;23727550,16088;66489
same_doi,https://doi.org/10.17026/SS/JKN20E,3,23129103;23173040;23727550,15204;26518;66849
same_doi,https://doi.org/10.17026/SS/JKWXS5,2,23129103;23727550,16520;66299
same_doi,https://doi.org/10.17026/SS/JLYDUK,3,23129103;23173040;23727550,15230;26504;66835
same_doi,https://doi.org/10.17026/SS/JNXIPH,3,23129103;23173040;23727550,15350;26419;65947
same_doi,https://doi.org/10.17026/SS/JTOTIR,3,23129103;23221189;23727550,15684;31436;65607
same_doi,https://doi.org/10.17026/SS/JUBTVU,3,23129103;23173040;23727550,15387;26421;66477
same_doi,https://doi.org/10.17026/SS/JWIXJ0,2,23129103;23727550,15726;66658
same_doi,https://doi.org/10.17026/SS/K1RZFH,2,23129103;23173040,15238;26520
same_doi,https://doi.org/10.17026/SS/K7SCYV,2,23129103;23727550,16587;66343
same_doi,https://doi.org/10.17026/SS/KBEB9J,2,23129103;23173040,15788;26552
same_doi,https://doi.org/10.17026/SS/KDI8QN,2,23129103;23727550,16560;67180
same_doi,https://doi.org/10.17026/SS/KIZCEM,2,23129103;23727550,15882;66321
same_doi,https://doi.org/10.17026/SS/KJCTIE,3,23129103;23221189;23727550,18431;30220;65638
same_doi,https://doi.org/10.17026/SS/KN9UJ3,2,23129103;23727550,16508;66306
same_doi,https://doi.org/10.17026/SS/KO6OHT,2,23129103;23173040,16551;26425
same_doi,https://doi.org/10.17026/SS/KP6YNL,2,23129103;23173040,15211;26547
same_doi,https://doi.org/10.17026/SS/KRWJCE,2,23129103;23727550,16041;67243
same_doi,https://doi.org/10.17026/SS/KSHEAH,2,23129103;23173040,15239;26522
same_doi,https://doi.org/10.17026/SS/KXKVWQ,2,23129103;23173040,15727;26461
same_doi,https://doi.org/10.17026/SS/LEK0AF,2,23129103;23727550,16513;66302
same_doi,https://doi.org/10.17026/SS/LFLFYZ,2,23129103;23727550,15205;67260
same_doi,https://doi.org/10.17026/SS/LGHTOB,2,23129103;23727550,15247;65634
same_doi,https://doi.org/10.17026/SS/LHJJH7,2,23129103;23727550,16034;67247
same_doi,https://doi.org/10.17026/SS/LLL2VI,2,23129103;23173040,15785;26441
same_doi,https://doi.org/10.17026/SS/LNFAXI,2,23129103;23727550,15692;66617
same_doi,https://doi.org/10.17026/SS/LTKFRJ,2,23129103;23173040,15235;26521
same_doi,https://doi.org/10.17026/SS/M1OMZU,2,23129103;23727550,15820;67195
same_doi,https://doi.org/10.17026/SS/M4B6HQ,2,23129103;23727550,18445;65899
same_doi,https://doi.org/10.17026/SS/MCPMUN,3,23129103;23173040;23727550,15206;26497;66785
same_doi,https://doi.org/10.17026/SS/MDXXCA,2,23129103;23173040,15303;26716
same_doi,https://doi.org/10.17026/SS/MHZNJK,2,23129103;23727550,16512;66303
same_doi,https://doi.org/10.17026/SS/MLCACC,2,23129103;23173040,15690;26550
same_doi,https://doi.org/10.17026/SS/MP748V,2,23129103;23727550,16573;67579
same_doi,https://doi.org/10.17026/SS/MRK0QQ,2,23129103;23173040,15898;26420
same_doi,https://doi.org/10.17026/SS/MS78IH,2,23129103;23173040,15232;26533
same_doi,https://doi.org/10.17026/SS/MT8VSV,2,23129103;23727550,15777;66671
same_doi,https://doi.org/10.17026/SS/NDUI9A,3,23129103;23173040;23727550,15225;26516;66847
same_doi,https://doi.org/10.17026/SS/NFEZ09,2,23129103;23727550,15851;67529
same_doi,https://doi.org/10.17026/SS/NFKAG5,2,23129103;23727550,16031;67250
same_doi,https://doi.org/10.17026/SS/NL7LBF,2,23129103;23173040,15215;26519
same_doi,https://doi.org/10.17026/SS/NOO7AN,2,23129103;23173040,15687;26526
same_doi,https://doi.org/10.17026/SS/OAVUS8,3,23129103;23173040;23727550,15676;26483;66119
same_doi,https://doi.org/10.17026/SS/OFKH6E,2,23129103;23727550,15951;66310
same_doi,https://doi.org/10.17026/SS/OHMD3S,2,23129103;23727550,15776;66673
same_doi,https://doi.org/10.17026/SS/OIUX1H,2,23129103;23173040,15148;26544
same_doi,https://doi.org/10.17026/SS/OLACAG,2,23129103;23173040,15218;26523
same_doi,https://doi.org/10.17026/SS/OO8NFD,2,23129103;23727550,15978;66327
same_doi,https://doi.org/10.17026/SS/ORAOXH,3,23129103;23173040;23727550,15188;26426;67949
same_doi,https://doi.org/10.17026/SS/ORYLKM,2,23129103;23727550,15830;67258
same_doi,https://doi.org/10.17026/SS/P1UAYW,2,23129103;23727550,15183;65998
same_doi,https://doi.org/10.17026/SS/P1XSH0,3,23129103;23221189;23727550,16009;30326;68070
same_doi,https://doi.org/10.17026/SS/PAC5QR,2,23129103;23727550,16497;67231
same_doi,https://doi.org/10.17026/SS/PBPWDS,2,23129103;23727550,16033;67248
same_doi,https://doi.org/10.17026/SS/PHHTFL,2,23129103;23173040,15852;26578
same_doi,https://doi.org/10.17026/SS/PHODZV,2,23129103;23173040,15834;26430
same_doi,https://doi.org/10.17026/SS/PWKZME,2,23129103;23727550,15843;67014
same_doi,https://doi.org/10.17026/SS/PYZCXK,2,23129103;23727550,18443;65665
same_doi,https://doi.org/10.17026/SS/Q1SF4D,3,23129103;23221189;23727550,15757;30328;66683
same_doi,https://doi.org/10.17026/SS/Q4EUGA,2,23129103;23173040,15146;26484
same_doi,https://doi.org/10.17026/SS/Q9OCEB,2,23129103;23173040,15223;26531
same_doi,https://doi.org/10.17026/SS/QE6X2A,3,23129103;23173040;23727550,15243;26512;66843
same_doi,https://doi.org/10.17026/SS/QFUUYJ,2,23129103;23727550,16517;67907
same_doi,https://doi.org/10.17026/SS/QHGO29,2,23129103;23727550,15867;66323
same_doi,https://doi.org/10.17026/SS/QHQJSC,2,23129103;23727550,15835;68004
same_doi,https://doi.org/10.17026/SS/QKPCO2,4,23129103;23173040;23221189;23727550,15174;26434;31137;66128
same_doi,https://doi.org/10.17026/SS/QNEFAS,2,23129103;23727550,15321;66613
same_doi,https://doi.org/10.17026/SS/QXWY9H,3,23129103;23173040;23727550,15838;26559;66454
same_doi,https://doi.org/10.17026/SS/QZUCWY,2,23129103;23173040,15184;26473
same_doi,https://doi.org/10.17026/SS/R70MT8,2,23129103;23173040,15681;26422
same_doi,https://doi.org/10.17026/SS/RRNU3F,2,23129103;23173040,15144;26549
same_doi,https://doi.org/10.17026/SS/RTCCFT,2,23129103;23173040,15702;26713
same_doi,https://doi.org/10.17026/SS/S7XEW9,2,23129103;23727550,15982;66326
same_doi,https://doi.org/10.17026/SS/SE5RDV,2,23129103;23173040,15175;26465
same_doi,https://doi.org/10.17026/SS/SE9RQM,3,23129103;23221189;23727550,15384;31129;67420
same_doi,https://doi.org/10.17026/SS/SHFJZ3,2,23129103;23727550,15214;67557
same_doi,https://doi.org/10.17026/SS/SXKRAJ,2,23129103;23173040,15181;26576
same_doi,https://doi.org/10.17026/SS/SXSCWL,2,23129103;23727550,15790;66803
same_doi,https://doi.org/10.17026/SS/T4EFAQ,2,23129103;23727550,16555;66910
same_doi,https://doi.org/10.17026/SS/T8U10G,2,23129103;23173040,15186;26444
same_doi,https://doi.org/10.17026/SS/TCB3ZD,2,23129103;23173040,16011;26448
same_doi,https://doi.org/10.17026/SS/TCBUDO,2,23129103;23727550,16543;67912
same_doi,https://doi.org/10.17026/SS/TD7PJK,2,23129103;23727550,15997;66427
same_doi,https://doi.org/10.17026/SS/TGBOCF,2,23129103;23727550,16039;67245
same_doi,https://doi.org/10.17026/SS/TGPDJF,2,23129103;23727550,16518;67865
same_doi,https://doi.org/10.17026/SS/TIW3PX,2,23129103;23727550,15831;66786
same_doi,https://doi.org/10.17026/SS/TK4GQU,2,23221189;23727550,31127;67624
same_doi,https://doi.org/10.17026/SS/TM4SW5,2,23129103;23173040,15677;26427
same_doi,https://doi.org/10.17026/SS/TT7ENL,3,23129103;23173040;23727550,15145;26485;66887
same_doi,https://doi.org/10.17026/SS/U6SIKQ,2,23129103;23727550,16029;67252
same_doi,https://doi.org/10.17026/SS/UHZ9DK,2,23129103;23727550,15775;66672
same_doi,https://doi.org/10.17026/SS/UJJAVL,2,23129103;23173040,15245;26535
same_doi,https://doi.org/10.17026/SS/UJYIZN,3,23129103;23173040;23727550,15686;26469;66994
same_doi,https://doi.org/10.17026/SS/UMIOFD,2,23129103;23727550,15257;65606
same_doi,https://doi.org/10.17026/SS/UTAMTK,2,23129103;23727550,15158;67603
same_doi,https://doi.org/10.17026/SS/UUVUW2,2,23129103;23727550,15897;66645
same_doi,https://doi.org/10.17026/SS/V49Q09,2,23129103;23173040,16572;26439
same_doi,https://doi.org/10.17026/SS/VBTVJZ,2,23129103;23173040,15142;26575
same_doi,https://doi.org/10.17026/SS/VIGTLW,2,23129103;23727550,15946;66313
same_doi,https://doi.org/10.17026/SS/VIZVO2,2,23129103;23727550,16507;66297
same_doi,https://doi.org/10.17026/SS/VOXYE9,2,23129103;23727550,16624;65885
same_doi,https://doi.org/10.17026/SS/VSOOFW,2,23129103;23727550,16037;67013
same_doi,https://doi.org/10.17026/SS/VUWZQZ,2,23129103;23727550,16036;67246
same_doi,https://doi.org/10.17026/SS/VXJXH0,2,23129103;23173040,15244;26534
same_doi,https://doi.org/10.17026/SS/VZOTUP,3,23129103;23221189;23727550,15664;29720;65693
same_doi,https://doi.org/10.17026/SS/WAWCQ4,2,23129103;23727550,15155;65652
